id,country,region,latitude,longitude,elevation,timezone
37597,RU,DA,41.6667,48.15,0,Europe/Volgograd
47767,JP,HS,34.45,133.25,2,Asia/Tokyo
D4288,DE,NI,52.1038,8.1808,95,Europe/Berlin
94625,AU,WA,-32.4,117.0,240,Australia/Perth
83743,BR,RJ,-22.9167,-43.1667,5,America/Sao_Paulo
D5405,DE,BY,49.3376,10.606,474,Europe/Berlin
17300,TR,ANT,36.7,30.7333,50,Europe/Istanbul
67591,MW,,-12.9167,34.2667,500,Africa/Blantyre
8UE9V,CA,SK,54.02,-109.14,546,America/Regina
PFWS0,US,AK,58.7021,-157.0026,49,America/Anchorage
89666,AQ,,-76.7167,162.9667,200,Antarctica/McMurdo
78714,HN,OL,14.9,-85.9333,442,America/Tegucigalpa
33287,UA,LV,50.25,23.6333,252,Europe/Uzhgorod
78221,CU,IJ,21.8333,-82.7833,23,America/Havana
EDIV0,DE,RP,49.2167,7.6167,415,Europe/Berlin
85830,CL,LL,-42.9167,-72.7167,3,America/Santiago
13611,AL,DR,41.3,19.45,15,Europe/Tirane
60602,DZ,BEC,30.1333,-2.1667,499,Africa/Algiers
11748,CZ,OL,49.4333,17.4,206,Europe/Prague
89657,AQ,,-69.5019,159.3869,292,Antarctica/DumontDUrville
FOON0,GA,HO,-1.65,13.4333,441,Africa/Libreville
UAUU0,KZ,KUS,53.2,63.55,182,Asia/Aqtobe
38885,TM,AL,37.35,59.6333,308,Asia/Ashgabat
91490,NZ,,1.9833,-157.4833,3,Pacific/Kiritimati
38001,KZ,MAN,44.55,50.25,-20,Asia/Ashgabat
30356,RU,BU,56.3667,114.6333,516,Asia/Irkutsk
33647,UA,ZK,48.05,24.3,576,Europe/Uzhgorod
10130,DE,SH,54.0667,9.0167,3,Europe/Berlin
97096,ID,ST,-1.3833,120.7333,2,Asia/Makassar
63330,ET,CN,13.5,39.4833,2212,Africa/Addis_Ababa
71218,CA,BC,50.7,-119.29,350,America/Vancouver
KLBX0,US,TX,29.1086,-95.4621,8,America/Chicago
41947,BD,KH,22.7833,89.5333,3,Asia/Dhaka
5RUZT,CA,ON,43.14,-80.77,282,America/Toronto
MPCI0,PA,LS,7.7333,-80.1333,14,America/Panama
11060,AT,OO,48.3,14.2833,263,Europe/Vienna
KRCE0,US,OK,35.4881,-97.8236,413,America/Chicago
28202,RU,KIR,58.35,51.5667,0,Europe/Volgograd
83376,BR,GO,-15.85,-48.9667,740,America/Sao_Paulo
62452,EG,SHS,29.9144,33.7408,401,Africa/Cairo
67297,MZ,SO,-19.8,34.9,8,Africa/Maputo
KVHN0,US,TX,31.0578,-104.7838,1206,America/Chicago
62333,EG,BSD,31.2667,32.3,6,Africa/Cairo
07005,FR,S,50.1333,1.8333,74,Europe/Paris
87222,AR,K,-28.6,-65.7667,454,America/Argentina/Catamarca
D5480,DE,NW,51.5763,7.8879,85,Europe/Berlin
71100,CA,BC,54.2947,-130.8803,21,America/Vancouver
KMIV0,US,NJ,39.3678,-75.0722,26,America/New_York
65460,GH,EP,6.1,0.1167,17,Africa/Accra
KHNB0,US,IN,38.249,-86.9537,161,America/Indiana/Vincennes
KGCM0,US,OK,36.2927,-95.4796,223,America/Chicago
3896V,CA,NL,52.92,-66.86,551,America/Goose_Bay
80036,CO,CES,10.4333,-73.25,138,America/Bogota
KNRB0,US,FL,30.3914,-81.4245,5,America/New_York
94231,AU,NT,-18.3,130.6,318,Australia/Darwin
83914,BR,RS,-28.25,-52.4,684,America/Sao_Paulo
01074,NO,FI,71.0333,27.8333,1,Europe/Oslo
13376,RS,RS,43.7,20.7,215,Europe/Belgrade
79CS3,CA,BC,48.95,-125.53,40,America/Vancouver
VOND0,IN,WB,23.6167,87.2,86,Asia/Kolkata
86642,BR,RO,-12.7347,-60.1578,590,America/Porto_Velho
GVSV0,CV,B,16.8332,-25.0553,20,Atlantic/Cape_Verde
91945,PF,IC,-19.8667,-145.0,2,Pacific/Gambier
YCBP0,AU,SA,-29.04,134.721,226,Australia/Adelaide
EDTR0,DE,BW,47.5583,7.7417,282,Europe/Berlin
D2387,DE,BY,48.0374,10.7409,626,Europe/Berlin
40859,IR,FAR,28.9667,53.6833,1383,Asia/Tehran
53529,CN,NM,39.1,107.9833,1381,Asia/Chongqing
02512,SE,VG,57.7833,11.8833,20,Europe/Stockholm
KJAU0,US,TN,36.3341,-84.163,360,America/New_York
4X77V,US,ND,46.16551,-103.30074,904,America/Denver
22471,RU,ARK,65.8667,44.2167,14,Europe/Moscow
47479,JP,HK,43.1167,141.3833,8,Asia/Tokyo
57633,CN,CQ,28.8333,108.7667,665,Asia/Chongqing
48408,TH,UR,15.2333,105.0333,130,Asia/Bangkok
92044,PG,MN,-2.05,147.4167,4,Pacific/Port_Moresby
33088,UA,RV,51.2833,26.6167,154,Europe/Kiev
64605,CF,MP,5.2667,17.6333,673,Asia/Colombo
69050,US,AR,35.1667,-94.2,143,America/Chicago
62803,SD,SK,11.8667,31.05,884,Africa/Khartoum
98526,PH,PLW,12.0,120.2,12,Asia/Manila
69352,KR,KG,37.7833,126.85,23,Asia/Seoul
NVSP0,VU,MAP,-16.0797,167.401,7,Pacific/Efate
71937,CA,NU,68.5,-113.2167,21,America/Cambridge_Bay
QHMAZ,CA,SK,52.17,-106.7,504,America/Regina
ESNV0,SE,AC,64.5791,16.8336,347,Europe/Stockholm
95734,AU,NSW,-30.3,149.8,240,Australia/Sydney
95642,AU,WA,-32.2,121.8,263,Australia/Perth
D1602,DE,BW,48.4329,7.9931,176,Europe/Berlin
KVKS0,US,MS,32.2393,-90.9284,33,America/Chicago
01146,NO,NO,66.2347,13.8967,5,Europe/Oslo
7U878,DE,BY,48.57,10.6985,420,Europe/Berlin
KODX0,US,NE,41.6237,-98.9519,631,America/Chicago
KTEX0,US,CO,37.9538,-107.9085,2765,America/Denver
63013,ER,GB,15.55,37.8833,626,Africa/Asmara
01332,NO,46,61.4231,6.7642,3,Europe/Oslo
1YWFL,CA,BC,58.84,-122.57,380,America/Fort_Nelson
07476,FR,U,43.9,4.9,37,Europe/Paris
71192,CA,BC,53.03,-122.51,545,America/Vancouver
Y2RD4,US,OR,45.45414,-119.69027,498,America/Los_Angeles
58367,CN,SH,31.1667,121.4333,7,Asia/Shanghai
OTHH0,QA,DA,25.2731,51.6081,7,Asia/Qatar
LUBM0,MD,FR,47.8627,28.2128,95,Europe/Chisinau
42931,IN,MM,20.5333,76.2333,648,Asia/Kolkata
94188,AU,QLD,-15.0,145.3,19,Australia/Brisbane
72414,US,WV,38.3667,-81.6,299,America/New_York
30692,RU,AMU,54.0,123.9667,400,Asia/Yakutsk
91503,SB,,-8.3333,157.2667,6,Pacific/Guadalcanal
30554,RU,BU,54.4667,113.5833,995,Asia/Irkutsk
72497,US,CA,39.7954,-121.8584,73,America/Los_Angeles
47850,JP,KS,31.3667,130.8333,65,Asia/Tokyo
43136,IN,AP,17.55,80.6333,110,Asia/Kolkata
48647,MY,SL,2.7333,101.7,21,Asia/Kuala_Lumpur
SBPR0,BR,MG,-19.9093,-43.9907,927,America/Sao_Paulo
KAJR0,US,GA,34.4998,-83.5567,441,America/New_York
28138,RU,PER,58.5167,58.85,0,Asia/Yekaterinburg
71249,CA,AB,51.77,-113.21,857,America/Edmonton
86820,BR,MG,-20.4547,-45.4539,878,America/Sao_Paulo
23022,RU,NEN,69.75,61.7,53,Europe/Moscow
QHXQN,US,WV,40.17028,-80.64444,365,America/New_York
VOVZ0,IN,AP,17.7167,83.2333,5,Asia/Kolkata
26378,RU,NGR,57.15,31.1833,71,Europe/Moscow
71880,CA,BC,49.61,-115.78,940,America/Edmonton
ESOE0,SE,T,59.2333,15.05,57,Europe/Stockholm
61990,MU,GP,-20.4333,57.6667,55,Indian/Mauritius
34845,RU,KL,46.0667,41.9667,0,Europe/Volgograd
KM400,US,MS,33.8738,-88.4897,69,America/Chicago
D2704,DE,ST,51.7511,12.0094,76,Europe/Berlin
40377,SA,SH,27.9,45.5333,413,Asia/Riyadh
2BMT9,CA,YT,64.04,-139.13,370,America/Dawson
26034,EE,,59.6,24.5,2,Europe/Tallinn
94895,AU,VIC,-36.3167,146.6667,330,Australia/Melbourne
KCUH0,US,OK,35.9499,-96.7731,282,America/Chicago
15337,RO,TU,45.0872,29.0733,168,Europe/Bucharest
94899,AU,VIC,-36.2,147.8833,314,Australia/Melbourne
58847,CN,FJ,26.0833,119.2833,85,Asia/Shanghai
31703,RU,YEV,49.0,131.7333,0,Asia/Vladivostok
10281,DE,MV,53.6,13.3167,71,Europe/Berlin
71575,CA,NU,64.23,-76.53,50,America/Iqaluit
JVOIG,CA,QC,45.7,-73.5,9,America/Toronto
06348,NL,UT,51.9667,4.9333,0,Europe/Amsterdam
11679,CZ,PA,49.9833,16.4333,402,Europe/Prague
10738,DE,BW,48.6833,9.2167,396,Europe/Berlin
86976,BR,RS,-29.1914,-54.8856,394,America/Sao_Paulo
XPORT,US,TX,28.82499,-97.86557,88,America/Chicago
10528,DE,NW,50.7167,8.0833,599,Europe/Berlin
KLEM0,US,SD,45.9187,-102.1062,784,America/Denver
71624,CA,ON,43.68,-79.63,173,America/Toronto
94730,AU,NSW,-33.4,149.6,713,Australia/Sydney
KGKT0,US,TN,35.8578,-83.5287,309,America/New_York
94960,AU,TAS,-42.5,147.5,47,Australia/Hobart
10147,DE,HH,53.6333,10.0,16,Europe/Berlin
42591,IN,BR,24.75,84.95,110,Asia/Kolkata
43467,LK,WE,6.8167,79.8833,5,Asia/Colombo
48632,MY,PH,4.4667,101.3667,1545,Asia/Kuala_Lumpur
WAWM0,ID,SN,-2.558,120.324,50,Asia/Makassar
D0978,DE,RP,50.3574,8.0485,155,Europe/Berlin
37513,RU,IM,42.0167,43.45,673,Asia/Tbilisi
AZ9Z9,CA,SK,51.2,-102.23,527,America/Regina
04082,IS,AL,64.3,-15.2167,17,Atlantic/Reykjavik
71187,CA,QC,49.1333,-68.2,21,America/Toronto
10736,DE,BW,48.9667,8.8667,244,Europe/Berlin
72416,US,WV,38.98,-79.13,293,America/New_York
82263,BR,PA,-2.25,-49.5,24,America/Belem
69029,US,TX,27.8118,-97.0888,2,America/Indiana/Tell_City
40623,IQ,SL,35.55,45.45,853,Asia/Baghdad
07563,FR,U,43.9114,4.9025,38,Europe/Paris
38684,TM,LE,39.3167,63.2,0,Asia/Ashgabat
78808,PA,PA,8.9833,-79.55,66,America/Panama
11464,CZ,UK,50.55,13.9333,836,Europe/Prague
FASK0,ZA,GT,-25.8167,28.1667,1457,Africa/Johannesburg
71024,CA,AB,58.38,-116.04,289,America/Edmonton
61834,GN,KSD,9.1833,-10.1,525,Africa/Conakry
H25NT,CA,QC,62.42,-77.93,39,America/Toronto
81950,BR,PI,-8.1325,-41.1428,374,America/Fortaleza
61988,MU,RO,-19.6833,63.4167,58,Indian/Mauritius
94663,AU,SA,-35.0,137.4,53,Australia/Adelaide
30947,RU,CHI,50.0667,110.15,0,Asia/Yakutsk
74532,US,CO,39.1833,-103.7,0,America/Denver
KLNS0,US,PA,40.1224,-76.2944,123,America/New_York
86614,BR,SE,-10.7375,-38.1078,362,America/Maceio
93597,NZ,MA,-41.7333,174.2,1,Pacific/Auckland
12836,HU,KE,47.65,18.3167,128,Europe/Budapest
OPMJ0,PK,SD,27.3352,68.1431,47,Asia/Karachi
OWU88,CA,NB,46.17,-67.55,153,America/Moncton
CZEM0,CA,QC,52.2333,-78.5167,7,America/Toronto
56004,CN,QH,34.2167,92.4333,4535,Asia/Urumqi
22518,RU,KR,64.0833,32.7833,159,Europe/Moscow
41759,PK,B,25.2667,63.4833,4,Asia/Karachi
ZPPL6,CA,BC,58.42,-130.03,803,America/Vancouver
95740,AU,NSW,-31.0,150.2,263,Australia/Sydney
4IH7J,DE,BY,50.3198,11.1104,330,Europe/Berlin
91700,KI,KI,-2.7667,-171.7167,2,Pacific/Enderbury
11816,SK,BL,48.2,17.2,133,Europe/Prague
63334,ET,CN,10.35,37.7167,2476,Africa/Addis_Ababa
KFFA0,US,NC,36.0182,-75.6713,4,America/New_York
47590,JP,MG,38.2667,140.9,39,Asia/Tokyo
KFMY0,US,FL,26.5866,-81.8632,5,America/New_York
23656,RU,YAN,63.3833,78.3333,66,Asia/Yekaterinburg
10492,DE,BB,51.7667,14.3,67,Europe/Berlin
KLJF0,US,MN,45.1,-94.5,347,America/Chicago
KMFE0,US,TX,26.1758,-98.2386,33,America/Chicago
CYXQ0,CA,YT,62.4103,-140.8675,649,America/Whitehorse
47945,JP,ON,25.8333,131.2333,16,Asia/Tokyo
25400,RU,SA,65.7333,150.9,43,Asia/Magadan
94640,AU,WA,-34.8,116.0,5,Australia/Perth
02818,FI,LL,68.4833,28.3,253,Europe/Helsinki
01221,NO,MR,63.0556,9.0722,450,Europe/Oslo
89866,AQ,,-77.4333,163.75,120,Antarctica/McMurdo
UUMO0,RU,MOS,55.5117,37.5072,173,Europe/Moscow
34748,RU,ROS,46.7,41.7333,25,Europe/Volgograd
71923,CA,NU,61.13,-100.88,353,America/Rankin_Inlet
16081,IT,LM,45.46,9.2583,107,Europe/Rome
15465,RO,DO,44.0167,23.35,58,Europe/Bucharest
02939,FI,,62.7667,30.9667,152,Europe/Helsinki
61297,ML,SK,11.35,-5.6833,374,Africa/Bamako
KPTD0,US,NY,44.6767,-74.9484,144,America/New_York
71484,CA,BC,53.49,-130.64,13,America/Vancouver
D5146,DE,NI,52.9414,10.5289,50,Europe/Berlin
D5717,DE,NW,51.2256,7.1052,134,Europe/Berlin
KQJL0,OM,JA,17.66,54.02,479,Asia/Muscat
86904,BR,SP,-23.0997,-48.9456,725,America/Sao_Paulo
14112,SI,,45.7667,14.2,533,Europe/Ljubljana
07156,FR,J,48.8167,2.3333,75,Europe/Paris
KAXN0,US,MN,45.8663,-95.3947,434,America/Chicago
KEXX0,US,NC,35.7811,-80.3038,223,America/New_York
D5555,DE,BB,52.2534,13.2361,43,Europe/Berlin
2W8UZ,CA,ON,42.31,-82.08,197,America/Toronto
94587,AU,NSW,-28.8,152.5,555,Australia/Sydney
RCFN0,TW,TT,22.7667,121.0833,42,Asia/Taipei
DMZ7Z,CA,ON,43.0,-81.03,271,America/Toronto
07157,FR,J,49.0167,2.5333,118,Europe/Paris
KMNI0,US,SC,33.5871,-80.2087,31,America/New_York
72424,US,KY,37.9,-85.9667,230,America/New_York
ZWC6W,CA,ON,49.41,-82.47,226,America/Toronto
71537,CA,AB,50.83,-112.05,714,America/Edmonton
43357,IN,KL,10.5167,76.2167,40,Asia/Kolkata
78229,CU,MA,23.1333,-81.2833,3,America/Havana
37749,AZ,GOY,40.65,47.75,94,Asia/Baku
KHSD0,US,OK,35.6018,-97.7062,364,America/Chicago
5NEY8,CA,BC,55.94,-129.99,7,America/Vancouver
93515,NZ,WC,-41.7333,171.5667,18,Pacific/Auckland
74780,US,GA,31.9,-81.6333,27,America/New_York
FAYP0,ZA,WC,-33.9,18.5,16,Africa/Johannesburg
60141,MA,,33.9333,-4.9833,579,Africa/Casablanca
86781,BR,MG,-18.2308,-43.6478,1356,America/Sao_Paulo
82113,BR,AM,-0.9833,-62.5833,40,America/Manaus
38759,TM,BA,37.6167,54.7833,32,Asia/Ashgabat
40904,AF,BDS,37.1167,70.5167,1200,Asia/Kabul
14428,HR,ZD,44.1333,15.2167,5,Europe/Zagreb
80410,VE,K,10.0667,-69.3167,613,America/Caracas
83362,BR,MT,-15.65,-56.1,187,America/Cuiaba
29587,RU,KYA,55.6333,95.4667,251,Asia/Krasnoyarsk
81716,BR,MA,-2.2708,-43.6239,8,America/Fortaleza
94350,AU,QLD,-23.6,145.3,267,Australia/Brisbane
17199,TR,MAL,38.35,38.3167,948,Europe/Istanbul
47156,KR,CN,35.1667,126.8833,70,Asia/Seoul
93119,NZ,AUK,-37.0167,174.8,7,Pacific/Auckland
89828,AQ,,-74.5,123.0,3280,Antarctica/Casey
13619,AL,DI,41.6833,20.4333,657,Europe/Tirane
89611,AQ,,-66.3,110.5,40,Antarctica/Davis
LTCK0,TR,MUS,38.75,41.6667,1266,Europe/Istanbul
95918,AU,VIC,-37.7,148.5,63,Australia/Melbourne
47940,JP,ON,26.5833,127.9667,6,Asia/Tokyo
28116,RU,KOP,58.9833,54.65,187,Asia/Yekaterinburg
95720,AU,NSW,-33.8,148.7,381,Australia/Sydney
71017,CA,NU,73.77,-105.3,11,America/Resolute
KUSE0,US,OH,41.6101,-84.1272,238,America/New_York
38468,UZ,TA,41.1,70.35,1295,Asia/Tashkent
D3849,DE,BY,47.9302,10.3099,665,Europe/Berlin
43185,IN,AP,16.2,81.15,3,Asia/Kolkata
10929,DE,BW,47.6833,9.1833,443,Europe/Berlin
71707,CA,NS,46.16,-60.05,62,America/Glace_Bay
07647,FR,U,43.5167,4.9333,23,Europe/Paris
61818,GN,KND,10.05,-12.8667,458,Africa/Conakry
71212,CA,QC,47.32,-71.15,673,America/Toronto
D5149,DE,BY,49.5741,10.1916,308,Europe/Berlin
BGUM0,GL,QS,70.6797,-52.1172,15,America/Godthab
07499,FR,V,45.9167,6.8667,1029,Europe/Paris
12585,PL,SW,50.7,21.7167,217,Europe/Warsaw
78795,PA,VG,8.0833,-80.95,83,America/Panama
43012,IN,MH,19.8333,75.8,534,Asia/Kolkata
D2597,DE,BY,50.2241,10.0792,282,Europe/Berlin
13577,MK,MR,41.5333,20.7,1332,Europe/Belgrade
YESP0,AU,WA,-33.6844,121.823,143,Australia/Perth
LOXN0,AT,NO,47.84,16.2217,285,Europe/Vienna
CZFN0,CA,NT,64.9086,-125.5683,101,America/Inuvik
KJZI0,US,SC,32.701,-80.0033,6,America/New_York
KICR0,US,SD,43.3903,-99.8422,620,America/Chicago
04030,IS,NE,64.1333,-21.9,54,Atlantic/Reykjavik
71453,CA,SK,49.9,-109.47,767,America/Regina
47598,JP,FS,36.95,140.9,3,Asia/Tokyo
43335,IN,KL,10.7667,76.65,95,Asia/Kolkata
29282,RU,KYA,58.3833,97.45,134,Asia/Krasnoyarsk
MVZI9,CA,ON,43.14,-80.33,246,America/Toronto
33711,UA,KH,48.5167,32.2,170,Europe/Zaporozhye
38878,RU,,38.1667,73.9833,3576,Asia/Dushanbe
95956,AU,TAS,-41.1,145.2,344,Australia/Hobart
71961,CA,BC,48.4167,-123.3833,0,America/Vancouver
10677,DE,BY,49.9833,11.6333,488,Europe/Berlin
07753,FR,H,42.6333,8.9167,120,Europe/Paris
71415,CA,NS,45.77,-62.68,2,America/Halifax
95316,AU,WA,-22.6967,117.7703,746,Australia/Perth
28630,RU,CHE,55.2,59.6667,0,Asia/Yekaterinburg
47404,JP,HK,44.3667,141.7,8,Asia/Tokyo
71402,CA,NL,49.68,-54.8,92,America/St_Johns
71385,CA,QC,48.42,-68.89,7,America/Toronto
94100,AU,WA,-14.3,126.6,29,Australia/Perth
25034,RU,SA,69.6167,162.3,0,Asia/Magadan
KINK0,US,TX,31.7798,-103.2017,860,America/Chicago
71096,CA,NU,67.54,-63.79,584,America/Pangnirtung
37267,GE,AB,42.7,41.4667,5,Asia/Tbilisi
12786,HU,SZ,48.4,22.1667,103,Europe/Budapest
69304,IQ,BD,33.3153,43.8832,47,Asia/Baghdad
89056,AQ,,-62.4167,-58.8833,10,Antarctica/Palmer
40712,IR,WEZ,37.5333,45.0833,1297,Asia/Tehran
95591,AU,QLD,-27.2,153.1,40,Australia/Brisbane
PFKT0,US,AK,65.3313,-166.4657,12,America/Nome
47897,JP,KC,32.9167,132.7,2,Asia/Tokyo
KLNP0,US,VA,36.9875,-82.53,818,America/New_York
D1584,DE,BW,47.9242,8.6473,672,Europe/Berlin
72665,US,WY,44.3333,-105.55,1330,America/Denver
96073,ID,SU,1.55,98.8833,3,Asia/Pontianak
95713,AU,NSW,-30.9469,149.0653,302,Australia/Sydney
KHDE0,US,NE,40.4521,-99.3365,705,America/Chicago
KOKM0,US,OK,35.6681,-95.9487,220,America/Chicago
96881,ID,JI,-7.6167,111.5167,110,Asia/Jakarta
01180,NO,TR,68.8025,16.5372,45,Europe/Oslo
13353,BA,BF,43.8167,18.3333,511,Europe/Belgrade
LFRU0,FR,E,48.6,-3.8167,86,Europe/Paris
62420,EG,JZH,28.3333,28.9,127,Africa/Cairo
76658,MX,COL,19.2667,-103.5833,723,America/Mexico_City
70409,US,AK,52.8333,173.1833,21,America/Adak
96645,ID,KT,-2.7,110.7,25,Asia/Makassar
22854,RU,ARK,61.6667,40.1833,224,Europe/Moscow
02490,SE,AB,59.8322,18.6347,15,Europe/Stockholm
96559,ID,KB,0.1167,111.5333,30,Asia/Makassar
12226,PL,ZA,53.4,16.1,45,Europe/Warsaw
34545,RU,ROS,48.35,41.8667,90,Europe/Volgograd
47574,JP,AO,40.65,139.9333,66,Asia/Tokyo
06683,CH,SG,47.2247,8.9403,408,Europe/Zurich
31677,RU,KHA,49.0167,138.75,894,Asia/Sakhalin
34502,UA,DP,48.5333,35.8333,91,Europe/Zaporozhye
10765,DE,BY,49.2167,11.1,388,Europe/Berlin
70343,US,AK,59.4333,-146.3,27,America/Anchorage
8RE84,CA,AB,52.95,-112.8,738,America/Edmonton
95704,AU,NSW,-34.2,146.1,135,Australia/Sydney
PAUD0,US,AK,70.25,-148.3333,14,America/Juneau
42631,IN,GJ,23.25,68.85,20,Asia/Kolkata
95925,AU,NSW,-35.5,148.8,1760,Australia/Sydney
81408,GF,AP,3.8833,-51.8,6,America/Cayenne
KDKR0,US,TX,31.307,-95.4038,106,America/Chicago
KQOK0,IQ,DY,34.33,45.0,80,Asia/Baghdad
03068,GB,SCT,57.7167,-3.3167,13,Europe/London
71936,CA,NT,62.46,-114.44,206,America/Yellowknife
71885,CA,AB,49.33,-113.52,1074,America/Edmonton
0NNEW,US,IL,39.07056,-88.53333,179,America/Chicago
KWJF0,US,CA,34.7411,-118.2186,717,America/Los_Angeles
68902,ZA,,-37.05,-12.3167,23,Africa/Lusaka
VY3GX,CA,AB,49.52,-114.0,1190,America/Edmonton
71785,CA,BC,49.02,-122.78,13,America/Vancouver
06669,CH,ZH,47.4833,8.4,868,Europe/Zurich
SBCH0,BR,SC,-27.1342,-52.6566,650,America/Sao_Paulo
4V5MO,US,MS,31.297,-89.8128,80,America/Chicago
31392,RU,AMU,52.8,131.7167,358,Asia/Yakutsk
KM250,US,KY,36.7696,-88.5847,159,America/Chicago
KMWT0,US,AR,34.5291,-93.5294,196,America/Chicago
86890,BR,RJ,-22.0417,-41.0519,4,America/Sao_Paulo
01001,NO,,70.9333,-8.6667,10,Europe/Oslo
94308,AU,WA,-20.8,117.2,12,Australia/Perth
D1426,DE,BB,52.3397,14.508,65,Europe/Berlin
94720,AU,NSW,-33.8333,148.6333,294,Australia/Sydney
KBVX0,US,AR,35.7262,-91.6474,142,America/Chicago
58238,CN,JS,32.0,118.8,12,Asia/Shanghai
01453,NO,VA,58.2167,8.0833,0,Europe/Oslo
67689,MW,,-14.3167,34.2667,1630,Africa/Blantyre
D2822,DE,NI,53.6369,9.0979,25,Europe/Berlin
72908,US,AK,64.7272,-155.4699,201,America/Juneau
63894,TZ,DS,-6.8667,39.2,55,Africa/Dar_es_Salaam
62212,LY,AW,25.1333,10.15,699,Africa/Tripoli
71493,CA,NS,45.41,-64.35,31,America/Halifax
47025,KP,HAB,40.6667,129.2,19,Asia/Pyongyang
42883,IN,OR,21.4667,83.9667,0,Asia/Kolkata
07072,FR,G,49.2097,4.1553,95,Europe/Paris
11322,AT,TR,47.1667,11.85,643,Europe/Vienna
29541,RU,KEM,56.0667,85.6167,250,Asia/Krasnoyarsk
43376,IN,TN,8.7333,77.75,45,Asia/Kolkata
86985,BR,RS,-30.9925,-54.8153,170,America/Sao_Paulo
71609,CA,NB,45.32,-65.89,109,America/Moncton
61442,MR,TR,18.1,-15.95,2,Africa/Bamako
ESIA0,SE,Q,58.5138,14.5071,94,Europe/Stockholm
26078,RU,LEN,59.35,31.2333,40,Europe/Moscow
D4602,DE,SH,53.9385,10.6983,26,Europe/Berlin
06636,CH,BE,46.9733,7.2781,480,Europe/Zurich
EPSY0,PL,WN,53.4819,20.9377,141,Europe/Warsaw
D0731,DE,BW,49.1127,8.6372,130,Europe/Berlin
71824,CA,QC,49.82,-74.98,381,America/Toronto
EGNX0,GB,ENG,52.8333,-1.3333,94,Europe/London
41161,QA,DY,25.6167,51.5167,10,Asia/Qatar
NW1Q4,CA,QC,49.13,-68.2,22,America/Toronto
27502,RU,MOS,56.0167,35.9333,0,Europe/Moscow
KSHN0,US,WA,47.2336,-123.1476,83,America/Los_Angeles
01209,NO,MR,62.1833,6.0667,7,Europe/Oslo
22165,RU,NEN,68.65,43.3,49,Europe/Moscow
94985,AU,TS,-42.0,147.5,195,Australia/Hobart
KGPM0,US,TX,32.6988,-97.0469,179,America/Chicago
96749,ID,JB,-6.1167,106.65,8,Asia/Jakarta
64387,RW,KV,-1.9667,30.1167,1491,Africa/Kigali
63981,SC,,-5.3167,55.6833,3,Indian/Mahe
71039,CA,YT,62.12,-136.19,543,America/Whitehorse
47050,KP,PYB,39.6167,125.65,34,Asia/Pyongyang
95647,AU,WA,-34.9,116.7,73,Australia/Perth
D4287,DE,BY,49.3848,10.1732,415,Europe/Berlin
78946,LC,CA,14.0333,-61.0167,55,America/St_Lucia
35576,RU,KAR,48.3,69.65,361,Asia/Qyzylorda
34398,KZ,ZAP,49.6667,49.4833,10,Asia/Oral
D0989,DE,NW,51.5765,6.7849,53,Europe/Berlin
02701,FI,LL,69.05,20.85,1007,Europe/Helsinki
50756,CN,HL,47.4333,126.9667,240,Asia/Harbin
10875,DE,BY,48.2833,12.5,405,Europe/Berlin
NTACA,CA,QC,45.67,-73.3,41,America/Toronto
91784,TO,HA,-19.8,-174.35,2,Pacific/Tongatapu
61984,RE,,-21.3333,55.4833,52,Indian/Reunion
30859,RU,CT,51.1,114.5167,678,Asia/Yakutsk
13493,MK,KZ,42.2,22.3333,691,Europe/Belgrade
94171,AU,QLD,-12.6,142.1,12,Australia/Brisbane
40430,SA,MD,24.55,39.7,654,Asia/Riyadh
38198,KZ,YUZ,43.2667,68.2167,209,Asia/Qyzylorda
37404,RU,IM,42.3167,43.3,149,Asia/Tbilisi
KMEZ0,US,AR,34.5454,-94.2026,329,America/Chicago
D2763,DE,NI,53.5039,7.1217,1,Europe/Berlin
D510U,CA,AB,53.31,-110.07,669,America/Edmonton
17080,TR,CKR,40.6,33.6167,751,Europe/Istanbul
42469,IN,UP,25.95,80.15,109,Asia/Kolkata
93069,NZ,AU,-35.9,175.1,60,Pacific/Auckland
71584,CA,NF,47.7117,-59.3083,32,America/St_Johns
35529,KZ,AKT,48.2167,57.1167,151,Asia/Aqtobe
85972,CL,,-56.6,-68.7167,42,America/Santiago
93373,NZ,HKB,-39.45,176.85,3,Pacific/Auckland
72409,US,NJ,40.0333,-74.3167,31,America/New_York
22212,RU,MUR,67.9667,32.8833,132,Europe/Moscow
KSUA0,US,FL,27.1817,-80.2213,5,America/New_York
ISL77,CA,SK,49.82,-104.18,578,America/Regina
47663,JP,ME,34.0667,136.2,15,Asia/Tokyo
80432,VE,J,9.4167,-66.9167,160,America/Caracas
LFOV0,FR,R,48.0314,-0.743,101,Europe/Paris
8WML4,CA,BC,58.65,-124.24,810,America/Fort_Nelson
TAJ7W,CA,BC,52.13,-119.29,690,America/Vancouver
78344,CU,CF,21.9167,-80.1667,0,America/Havana
60535,DZ,DJE,34.6833,3.25,1144,Africa/Algiers
01383,NO,HE,61.4,11.15,255,Europe/Oslo
71468,CA,ON,49.69,-88.31,261,America/Nipigon
KCGF0,US,OH,41.5651,-81.4864,268,America/New_York
08002,ES,GA,43.3,-8.3833,97,Europe/Madrid
63723,KE,CO,-0.4667,39.6333,138,Africa/Nairobi
