Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type
Belgium,1998,SPO-BETN070_00001_100,BETN070,3.9397,50.4652,30.0,suburban,Background
Belgium,2012,SPO-BETN085_00001_100,BETN085,6.0017,50.3032,490.0,rural,Background
Belgium,2012,SPO-BETR822_00001_100,BETR822,4.3413,51.2643,6.0,urban,Industrial
Belgium,1998,SPO-BETN093_00001_100,BETN093,5.2352,50.2745,265.0,rural,Background
Belgium,2003,SPO-BELTR01_00001_100,BELTR01,4.1699,51.1191,,suburban,Background
Belgium,1999,SPO-BETN132_00001_100,BETN132,5.6304,49.7193,375.0,rural,Background
Belgium,2003,SPO-BETN073_00001_100,BETN073,4.9884,50.5027,160.0,rural,Background
Belgium,2011,SPO-BETN060_00001_100,BETN060,3.4576,50.6167,0.0,rural,Background
Belgium,1995,SPO-BETR221_00001_100,BETR221,5.6278,50.6584,65.0,urban,Background
Belgium,1987,SPO-BETR502_00001_100,BETR502,4.4587,50.429,135.0,suburban,Background
Belgium,1986,SPO-BETR201_00001_100,BETR201,5.5752,50.6286,,urban,Background
Belgium,1990,SPO-BETR510_00001_100,BETR510,4.5211,50.4164,118.0,suburban,Background
Belgium,1989,SPO-BETR501_00001_100,BETR501,4.4522,50.4093,115.0,urban,Traffic
Belgium,1996,SPO-BETR511_00001_100,BETR511,4.4247,50.3776,157.0,suburban,Background
Belgium,1991,SPO-BETN100_00001_100,BETN100,4.5948,50.0957,225.0,rural,Background
Belgium,2006,SPO-BETR512_00001_100,BETR512,4.3959,50.4078,107.0,suburban,Industrial
Belgium,1996,SPO-BETN113_00001_100,BETN113,5.593,50.027,510.0,rural,Background
Belgium,1985,SPO-BETR223_00001_100,BETR223,5.5164,50.6207,50.0,suburban,Industrial
Belgium,2001,SPO-BETR240_00001_100,BETR240,5.3975,50.5836,135.0,suburban,Industrial
Belgium,2010,SPO-BETR222_00001_100,BETR222,5.5702,50.6134,65.0,suburban,Background
Belgium,2022,SPO-BETB001_00001_100,BETB001,4.3681,50.8458,64.0,Urban,Traffic
Belgium,2023,SPO-BELAT44_00001_100,BELAT44,4.3526,51.2883,7.0,Urban,Background
Belgium,2022,SPO-BELRM06_00001_100,BELRM06,4.4215,51.0802,26.0,Suburban,Industrial
Belgium,2017,SPO-BELLM05_00001_100,BELLM05,5.2581,51.2151,2.0,Rural,Industrial
Belgium,2021,SPO-BELAT83_00001_100,BELAT83,4.305,51.3398,0.0,Suburban,Industrial
Belgium,2017,SPO-BELSZ02_00001_100,BELSZ02,4.5122,50.913,15.0,Rural,Industrial
Belgium,2021,SPO-BELLM07_00001_100,BELLM07,5.2574,51.2149,2.0,Rural,Industrial
Belgium,2016,SPO-BETTS21_00001_100,BETTS21,5.1075,51.0657,28.0,Suburban,Industrial
Belgium,2016,SPO-BETR823_00001_100,BETR823,4.2405,51.2132,0.0,Suburban,Background
Bosnia and Herzegovina,2025,SPO-BA0036A_00001_100,BA0002A,17.9005,44.2022,341.0,Urban,Industrial
Bosnia and Herzegovina,2017,SPO-BA0001G_00001_100,BA0001G,18.0203,43.7783,970.0,Rural,Background
Bosnia and Herzegovina,2016,SPO-BA0042A_00001_100,BA0042A,18.3637,43.8484,512.0,Urban,Background
Bosnia and Herzegovina,2022,SPO-BA0043A_00001_100,BA0043A,18.3111,43.8301,498.0,Urban,Background
Bosnia and Herzegovina,2020,SPO-BA0047A_00001_100,BA0047A,17.59,45.07,88.0,Urban,Industrial
Bosnia and Herzegovina,2025,SPO-BA0040A_00001_100,BA0040A,17.2679,44.343,421.0,Urban,Background
Bosnia and Herzegovina,2018,SPO-BA0029A_00001_100,BA0029A,18.4231,43.8675,630.0,Urban,Background
Bosnia and Herzegovina,2020,SPO-BA0039A_00001_100,BA0039A,17.932,44.1952,332.0,Urban,Background
Bosnia and Herzegovina,2024,SPO-BA0049A_00001_100,BA0049A,18.4348,43.859,553.0,Urban,Background
Bosnia and Herzegovina,2024,SPO-BA0050A_00001_100,BA0050A,18.2693,43.96,459.0,Urban,Background
Bosnia and Herzegovina,2022,SPO-BA0060A_00001_100,BA0060A,18.201,43.823,557.0,Urban,Background
Bosnia and Herzegovina,2021,SPO-BA0037A_00001_100,BA0037A,17.9127,44.199,318.0,Urban,Background
Bosnia and Herzegovina,2016,SPO-BA0048A_00001_100,BA0048A,16.71,44.97,133.0,Urban,Background
Bosnia and Herzegovina,2022,SPO-BA0045A_00001_100,BA0045A,18.5347,44.5332,187.0,Urban,Industrial
Bosnia and Herzegovina,2023,SPO-BA0046A_00001_100,BA0046A,18.6485,44.4541,215.0,Urban,Industrial
Bosnia and Herzegovina,2025,SPO-BA0041A_00001_100,BA0041A,18.9775,43.6616,361.0,Suburban,Background
Bosnia and Herzegovina,2022,SPO-BA0056A_00001_100,BA0056A,17.9912,44.6196,246.0,Urban,Background
Bosnia and Herzegovina,2023,SPO-BA0067A_00001_100,BA0067A,17.794,43.348,97.0,Urban,Background
Bosnia and Herzegovina,2019,SPO-BA0038A_00001_100,BA0038A,17.8911,44.2254,336.0,Suburban,Industrial
Bosnia and Herzegovina,2022,SPO-BA0052A_00001_100,BA0052A,18.12,44.11,381.0,Suburban,Industrial
Bosnia and Herzegovina,2016,SPO-BA0031A_00001_100,BA0031A,18.6733,44.5406,220.0,Urban,Traffic
Bosnia and Herzegovina,2022,SPO-BA0061A_00001_100,BA0061A,18.342,43.9,497.0,Urban,Background
Bosnia and Herzegovina,2021,SPO-BA0032A_00001_100,BA0032A,18.6617,44.5347,210.0,Suburban,Traffic
Bosnia and Herzegovina,2024,SPO-BA0057A_00001_100,BA0057A,17.001,43.8225,722.0,Urban,Background
Bosnia and Herzegovina,2021,SPO-BA0055A_00001_100,BA0055A,18.18,43.99,426.0,Urban,Background
Bosnia and Herzegovina,2023,SPO-BA0058A_00001_100,BA0058A,15.8664,44.8077,244.0,Urban,Background
Bosnia and Herzegovina,2022,SPO-BA0063A_00001_100,BA0063A,18.334,42.714,301.0,Urban,Background
Bosnia and Herzegovina,2023,SPO-BA0051A_00001_100,BA0051A,17.91,44.29,361.0,Rural,Background
Bosnia and Herzegovina,2020,SPO-BA0053A_00001_100,BA0053A,18.5358,43.1646,954.0,Suburban,Background
Bosnia and Herzegovina,2023,SPO-BA0070A_00001_100,BA0070A,18.115,44.123,385.0,Urban,Background
Bosnia and Herzegovina,2025,SPO-BA0044A_00001_100,BA0044A,18.6002,44.5237,215.0,Suburban,Industrial
Bosnia and Herzegovina,2022,SPO-BA0062A_00001_100,BA0062A,17.667,44.225,507.0,Urban,Background
Bosnia and Herzegovina,2022,SPO-BA0065A_00001_100,BA0065A,17.204,44.798,153.0,Urban,Traffic
Bosnia and Herzegovina,2009,SPO-BA0034A_00001_100,BA0034A,17.1967,44.7969,153.0,urban,Background
Bosnia and Herzegovina,2021,SPO-BA0054A_00001_100,BA0054A,18.1,44.54,176.0,Urban,Background
Bosnia and Herzegovina,2023,SPO-BA0059A_00001_100,BA0059A,18.9695,44.684,159.0,Suburban,Industrial
Bosnia and Herzegovina,2009,SPO-BA0035A_00001_100,BA0035A,18.4136,43.8564,,urban,Background
Bulgaria,2014,SPO-BG0018A_00001_501,BG0018A,25.3797,41.6361,238.0,Urban,Background
Bulgaria,2014,SPO-BG0013A_00001_500,BG0013A,27.5872,43.223,20.0,Urban,Background
Bulgaria,2018,SPO-BG0019A_00001_501,BG0019A,24.615,43.4118,97.0,Urban,Traffic
Bulgaria,2024,SPO-BG0026A_00001_501,BG0026A,25.8754,42.1465,136.0,Urban,Industrial
Bulgaria,2014,SPO-BG0038A_00001_501,BG0038A,26.9384,43.2682,212.0,Urban,Background
Bulgaria,2015,SPO-BG0040A_00001_500,BG0040A,23.311,42.7323,534.0,Urban,Background
Bulgaria,2013,SPO-BG0057A_00001_100,BG0057A,25.6912,43.1265,172.0,Urban,Background
Bulgaria,2019,SPO-BG0041A_00001_500,BG0041A,25.5935,42.0564,103.0,Urban,Background
Bulgaria,2013,SPO-BG0074A_00001_100,BG0074A,27.9044,43.2029,51.0,Urban,Background
Bulgaria,2019,SPO-BG0081A_00001_100,BG0081A,22.8676,43.9989,35.0,Urban,Background
Bulgaria,2020,SPO-BG0058A_00001_100,BG0058A,23.0978,42.0019,414.0,Urban,Background
Bulgaria,2018,SPO-BG0075A_00001_100,BG0075A,27.9157,43.2244,83.0,Urban,Background
Bulgaria,2023,SPO-BG0043A_00001_500,BG0043A,23.5574,43.208,363.0,Urban,Background
Bulgaria,2024,SPO-BG0044A_00001_500,BG0044A,27.3751,42.5189,6.0,Urban,Industrial
Bulgaria,2015,SPO-BG0069A_00001_100,BG0069A,26.3383,42.674,240.0,Urban,Background
Bulgaria,2024,SPO-BG0070A_00001_100,BG0070A,23.2439,42.6372,1321.0,Rural,Background
Bulgaria,2020,SPO-BG0045A_00001_500,BG0045A,25.9641,43.8514,41.0,Urban,Background
Bulgaria,2014,SPO-BG0068A_00001_100,BG0068A,22.8749,43.9985,35.0,Urban,Traffic
Bulgaria,2022,SPO-BG0079A_00001_100,BG0079A,23.3833,42.6555,0.0,Urban,Traffic
Bulgaria,2014,SPO-BG0049A_00001_500,BG0049A,23.0369,42.6099,696.0,Urban,Traffic
Bulgaria,2025,SPO-BG0053R_00001_100,BG0053R,24.7381,41.6943,1720.0,Rural,Background
Bulgaria,2018,SPO-BG0078A_00001_100,BG0078A,24.788,42.1412,0.0,Urban,Traffic
Bulgaria,2019,SPO-BG0050A_00001_500,BG0050A,23.2968,42.6806,581.0,Urban,Background
Bulgaria,2019,SPO-BG0051A_00001_500,BG0051A,24.7652,42.1429,166.0,Urban,Background
Bulgaria,2023,SPO-BG0080A_00001_500,BG0080A,23.0322,42.6103,0.0,Urban,Background
Bulgaria,2024,SPO-BG0083A_00001_100,BG0083A,27.936,43.2173,51.0,Urban,Background
Bulgaria,2024,SPO-BG0071A_00001_100,BG0071A,27.721,42.6598,27.0,Urban,Background
Bulgaria,2024,SPO-BG0084A_00001_501,BG0084A,24.6243,43.409,100.0,Urban,Background
Bulgaria,2025,SPO-BG0052A_00001_500,BG0052A,23.4002,42.6665,548.0,Urban,Background
Bulgaria,2025,SPO-BG0073A_00001_100,BG0073A,23.2684,42.6698,615.0,Urban,Traffic
Bulgaria,2009,SPO-BG0012A_00001_500,BG0012A,27.915,43.2202,60.0,urban,Traffic
Bulgaria,2005,SPO-BG0054A_00001_100,BG0054A,23.3361,42.6904,524.0,urban,Traffic
Bulgaria,2009,SPO-BG0072A_00001_100,BG0072A,24.7508,42.1526,166.0,urban,Traffic
Bulgaria,2012,SPO-BG0056A_00001_100,BG0056A,27.421,42.4566,51.0,suburban,Background
Bulgaria,2009,SPO-BG0055A_00001_100,BG0055A,25.6374,42.4324,208.0,urban,Traffic
Croatia,2009,SPO-HR0002A_00001_100,HR0002A,16.7807,45.4791,0.0,urban,Industrial
Croatia,2009,HR_DOC_TYPE_D_SPO_424,HR0005A,14.4835,45.3208,0.0,urban,Industrial
Croatia,2006,HR_DOC_TYPE_D_SPO_403,HR0007A,15.9741,45.8003,0.0,urban,Traffic
Croatia,2011,SPO-HR0009A_00001_100,HR0009A,16.0065,45.7649,0.0,urban,Traffic
Croatia,2010,SPO-HR0004A_00001_100,HR0004A,14.4466,45.3275,10.0,urban,Traffic
Croatia,2008,SPO-HR0006A_00001_100,HR0006A,16.3884,45.4581,0.0,urban,Industrial
Croatia,2008,HR_DOC_TYPE_D_SPO_430,HR0003A,18.6988,45.5588,0.0,urban,Traffic
Croatia,2009,SPO-HR0008A_00001_100,HR0008A,16.0359,45.8283,122.0,urban,Traffic
Croatia,2014,HR_DOC_TYPE_D_SPO_666,HR0023A,16.435,43.5481,0.0,Suburban,Traffic
Croatia,2024,HR_DOC_TYPE_D_SPO_1037,HR0043A,16.4533,43.5042,0.0,Suburban,Background
Croatia,2025,HR_DOC_TYPE_D_SPO_663,HR0022A,16.4493,43.5107,0.0,Urban,Traffic
Croatia,2023,HR_DOC_TYPE_D_SPO_451,HR0012A,15.6606,46.1691,0.0,Rural,Background
Croatia,2020,HR_DOC_TYPE_D_SPO_457,HR0013A,15.6098,44.8993,0.0,Rural,Background
Croatia,2018,HR_DOC_TYPE_D_SPO_652,HR0010A,17.9951,45.1595,0.0,Suburban,Background
Croatia,2024,HR_DOC_TYPE_D_SPO_1023,HR0038A,18.7309,45.5577,0.0,Suburban,Background
Cyprus,2021,SPO-CY0004A_00001_100,CY0004A,33.3478,35.1519,175.0,Urban,Traffic
Cyprus,2022,SPO-CY0006A_00001_100,CY0006A,33.3317,35.1269,208.0,Suburban,Background
Cyprus,2017,SPO-CY0002R_00001_100,CY0002R,33.0578,35.038,532.0,Rural,Background
Cyprus,2004,SPO-CY0003A_00001_100,CY0003A,33.355,35.1725,152.0,urban,Traffic
Czechia,1999,SPO-CZ0AVYS_00001_500,CZ0AVYS,14.4333,50.1056,193.0,urban,Background
Czechia,1996,SPO-CZ0ABRA_00001_500,CZ0ABRA,14.4118,50.042,202.0,urban,Traffic
Czechia,2006,SPO-CZ0AMLY_00001_500,CZ0AMLY,14.3837,50.0716,233.0,urban,Traffic
Czechia,1999,SPO-CZ0JKMY_00001_500,CZ0JKMY,15.439,49.1592,569.0,rural,Background
Czechia,2005,SPO-CZ0JTRE_00001_100,CZ0JTRE,15.8658,49.2234,462.0,suburban,Background
Czechia,2004,SPO-CZ0AKAL_00001_100,CZ0AKAL,14.442,50.0942,203.0,urban,Traffic
Czechia,2004,SPO-CZ0KKVM_00001_100,CZ0KKVM,12.8657,50.2302,411.0,urban,Traffic
Czechia,2004,SPO-CZ0BZNO_00001_100,CZ0BZNO,16.0601,48.843,225.0,suburban,Traffic
Czechia,2008,SPO-CZ0KCHM_00001_100,CZ0KCHM,12.3634,50.0659,493.0,suburban,Background
Czechia,1995,SPO-CZ0CHVO_00001_500,CZ0CHVO,14.7234,48.7242,818.0,rural,Background
Czechia,1996,SPO-CZ0APOC_00001_500,CZ0APOC,14.487,50.0794,247.0,urban,Traffic
Czechia,2006,SPO-CZ0SKLM_00001_100,CZ0SKLM,14.1018,50.1439,303.0,urban,Background
Czechia,2010,SPO-CZ0APRU_00001_100,CZ0APRU,14.5378,50.0623,267.0,urban,Industrial
Czechia,1999,SPO-CZ0SKRY_00001_500,CZ0SKRY,14.3136,50.2433,174.0,urban,Background
Czechia,2005,SPO-CZ0SMBO_00001_100,CZ0SMBO,14.9139,50.4286,224.0,urban,Background
Czechia,1996,SPO-CZ0AREP_00001_500,CZ0AREP,14.4292,50.0881,190.0,urban,Traffic
Czechia,2000,SPO-CZ0SONR_00001_500,CZ0SONR,14.7826,49.9135,514.0,rural,Background
Czechia,2005,SPO-CZ0SPRI_00001_100,CZ0SPRI,14.0077,49.6849,485.0,urban,Traffic
Czechia,2009,SPO-CZ0LCLM_00001_100,CZ0LCLM,14.5373,50.698,299.0,urban,Background
Czechia,1999,SPO-CZ0ESVR_00001_500,CZ0ESVR,16.0342,49.7351,735.0,rural,Background
Czechia,2010,SPO-CZ0HHKB_00001_100,CZ0HHKB,15.8464,50.1954,232.0,urban,Traffic
Czechia,2011,SPO-CZ0ASTO_00001_100,CZ0ASTO,14.3314,50.0461,309.0,urban,Background
Czechia,2007,SPO-CZ0URVH_00001_500,CZ0URVH,13.4195,50.5798,840.0,rural,Background
Czechia,1997,SPO-CZ0TFMI_00001_500,CZ0TFMI,18.3511,49.6718,290.0,suburban,Background
Czechia,2007,SPO-CZ0UTEM_00001_500,CZ0UTEM,13.825,50.6393,225.0,urban,Background
Czechia,2006,SPO-CZ0THAR_00001_500,CZ0THAR,18.4068,49.791,260.0,urban,Background
Czechia,2007,SPO-CZ0ASMI_00001_100,CZ0ASMI,14.3981,50.0731,216.0,urban,Traffic
Czechia,2012,SPO.CZ_ARIEA_SO2_40257,CZ0ARIE,14.4427,50.0815,256.0,urban,Background
Czechia,2000,SPO-CZ0AVEL_00001_500,CZ0AVEL,14.3526,50.0975,286.0,suburban,Background
Czechia,2005,SPO-CZ0UVAL_00001_100,CZ0UVAL,14.513,50.975,438.0,rural,Background
Czechia,2012,SPO-CZ0AVRS_00001_500,CZ0AVRS,14.4462,50.0664,201.0,urban,Traffic
Czechia,2006,SPO-CZ0LSOU_00001_500,CZ0LSOU,15.3197,50.7896,771.0,rural,Background
Czechia,1996,SPO-CZ0AVYC_00001_500,CZ0AVYC,14.505,50.11,207.0,urban,Industrial
Czechia,2000,SPO-CZ0MBUP_00001_500,CZ0MBUP,17.3539,49.4747,204.0,rural,Background
Czechia,1996,SPO-CZ0TORA_00001_500,CZ0TORA,18.3374,49.8184,256.0,suburban,Background
Czechia,2003,SPO-CZ0HKRY_00001_500,CZ0HKRY,15.8501,50.6604,1001.0,rural,Background
Czechia,2007,SPO-CZ0TORV_00001_100,CZ0TORV,18.4336,49.8757,266.0,urban,Background
Czechia,2005,SPO-CZ0HSER_00001_500,CZ0HSER,16.3835,50.328,1011.0,rural,Background
Czechia,2004,SPO-CZ0UVSE_00001_500,CZ0UVSE,13.7821,50.6086,216.0,rural,Background
Czechia,2007,SPO-CZ0AVYN_00001_100,CZ0AVYN,14.5031,50.1111,219.0,urban,Traffic
Czechia,2000,SPO-CZ0MPST_00001_500,CZ0MPST,17.1147,49.4679,218.0,urban,Background
Czechia,1994,SPO-CZ0ZSNV_00001_500,CZ0ZSNV,18.0078,49.0478,600.0,rural,Background
Czechia,2001,SPO-CZ0UCHM_00001_500,CZ0UCHM,13.4127,50.4675,344.0,urban,Background
Czechia,2011,SPO-CZ0HTRM_00001_100,CZ0HTRM,15.894,50.5818,432.0,urban,Background
Czechia,2000,SPO-CZ0TTRO_00001_500,CZ0TTRO,18.6778,49.6681,320.0,urban,Background
Czechia,1993,SPO.CZ_ALIBA_SO2_40279,CZ0ALIB,14.4459,50.0073,301.0,suburban,Background
Czechia,2010,SPO-CZ0AKOB_00001_500,CZ0AKOB,14.4676,50.1222,269.0,suburban,Background
Czechia,1999,SPO-CZ0KNAL_00001_500,CZ0KNAL,12.751,50.1608,621.0,rural,Background
Czechia,2000,SPO-CZ0SDUB_00001_500,CZ0SDUB,14.3581,49.6767,373.0,rural,Background
Czechia,1996,SPO-CZ0BBNF_00001_500,CZ0BBNF,16.5678,49.2165,235.0,urban,Traffic
Czechia,2007,SPO-CZ0BBND_00001_100,CZ0BBND,16.5973,49.2055,230.0,urban,Traffic
Czechia,2002,SPO-CZ0MOLO_00001_500,CZ0MOLO,17.2455,49.5991,214.0,urban,Background
Czechia,1996,SPO-CZ0HHKS_00001_500,CZ0HHKS,15.8141,50.2117,233.0,urban,Traffic
Czechia,2008,SPO-CZ0TOVK_00001_500,CZ0TOVK,17.9095,49.945,255.0,urban,Background
Czechia,2009,SPO-CZ0CTAB_00001_100,CZ0CTAB,14.6764,49.4112,400.0,urban,Traffic
Czechia,2001,SPO-CZ0ASAN_00001_500,CZ0ASAN,14.3903,50.1072,221.0,urban,Background
Czechia,1995,SPO-CZ0LBLI_00001_500,CZ0LBLI,14.3906,50.6143,371.0,rural,Background
Czechia,2006,SPO-CZ0TBOM_00001_100,CZ0TBOM,18.3474,49.9041,200.0,suburban,Background
Czechia,2010,SPO-CZ0LJNM_00001_100,CZ0LJNM,15.1622,50.7274,500.0,urban,Background
Czechia,2012,SPO-CZ0SBER_00001_100,CZ0SBER,14.0583,49.9579,216.0,urban,Traffic
Czechia,2008,SPO-CZ0ZUHR_00001_100,CZ0ZUHR,17.4668,49.068,191.0,urban,Traffic
Czechia,2005,SPO-CZ0TTRK_00001_100,CZ0TTRK,18.643,49.6724,346.0,urban,Background
Czechia,1995,SPO-CZ0UMOM_00001_500,CZ0UMOM,13.6453,50.5104,221.0,urban,Background
Czechia,2011,SPO-CZ0MOLJ_00001_100,CZ0MOLJ,17.2381,49.6015,224.0,urban,Background
Czechia,2024,SPO.CZ_LFRTA_SO2_1367303,CZ0LFRT,15.0698,50.9407,366.0,Rural,Background
Czechia,2013,SPO.CZ_LLIMA_SO2_40470,CZ0LLIM,15.0539,50.7649,350.0,Urban,Background
Czechia,2014,SPO.CZ_LFRUA_SO2_40493,CZ0LFRU,15.0803,50.9382,381.0,Rural,Background
Czechia,2019,SPO.CZ_PPLVA_SO2_40744,CZ0PPLV,13.4234,49.7686,348.0,Suburban,Background
Czechia,2013,SPO.CZ_USNZA_SO2_188652,CZ0USNZ,14.0868,50.7894,590.0,Rural,Background
Czechia,2015,SPO.CZ_TCTNA_SO2_40604,CZ0TCTN,18.6097,49.749,285.0,Urban,Background
Czechia,2014,SPO.CZ_PPLBA_SO2_40961,CZ0PPLB,13.3755,49.7284,346.0,Urban,Background
Czechia,2018,SPO.CZ_BMISA_SO2_40817,CZ0BMIS,16.7245,48.7918,245.0,Rural,Background
Czechia,2017,SPO.CZ_MPRRA_SO2_40686,CZ0MPRR,17.4542,49.4517,210.0,Urban,Background
Czechia,2021,SPO.CZ_TSTDA_SO2_40658,CZ0TSTD,18.0893,49.7209,231.0,Rural,Background
Czechia,2015,SPO.CZ_ZTNVA_SO2_1369004,CZ0ZTNV,17.4106,49.2594,280.0,Rural,Background
Czechia,2023,SPO.CZ_KPRBA_SO2_40542,CZ0KPRB,12.6154,50.3725,904.0,Rural,Background
Czechia,2016,SPO.CZ_JKOSA_SO2_40835,CZ0JKOS,15.0803,49.5734,535.0,Rural,Background
Czechia,2013,SPO.CZ_ULTTA_SO2_871834,CZ0ULTT,14.1194,50.5409,190.0,Urban,Background
Czechia,2014,SPO.CZ_MJESA_SO2_40693,CZ0MJES,17.1902,50.2422,625.0,Rural,Background
Czechia,2016,SPO.CZ_UMEDA_SO2_40317,CZ0UMED,13.1301,50.4276,827.0,Rural,Background
Czechia,2019,SPO.CZ_PPLLA_SO2_40970,CZ0PPLL,13.3682,49.7701,360.0,Urban,Background
Czechia,2024,SPO.CZ_PPRMA_SO2_1632205,CZ0PPRM,12.6779,49.6696,740.0,Rural,Background
Czechia,2013,SPO.CZ_UTPMA_SO2_765865,CZ0UTPM,13.8512,50.6453,257.0,Suburban,Background
Czechia,2023,SPO.CZ_PKUJA_SO2_1020981,CZ0PKUJ,13.6185,49.722,385.0,Rural,Background
Czechia,2025,SPO.CZ_LLILA_SO2_1367168,CZ0LLIL,15.07,50.7551,422.0,Urban,Background
Czechia,2023,SPO.CZ_UMLAA_SO2_386206,CZ0UMLA,13.7494,50.4289,339.0,Rural,Industrial
Czechia,2015,SPO.CZ_TOPRA_SO2_40992,CZ0TOPR,18.2697,49.8563,207.0,Urban,Industrial
Czechia,2016,SPO.CZ_SRORA_SO2_1369660,CZ0SROR,15.1783,50.302,198.0,Rural,Background
Czechia,2017,SPO.CZ_SKLSA_SO2_41056,CZ0SKLS,14.106,50.1674,219.0,Urban,Background
Czechia,2017,SPO.CZ_PPLAA_SO2_40946,CZ0PPLA,13.4023,49.7324,340.0,Urban,Traffic
Czechia,2013,SPO.CZ_TOFFA_SO2_40555,CZ0TOFF,18.2637,49.8392,220.0,Urban,Background
Czechia,2020,SPO.CZ_UTUSA_SO2_40338,CZ0UTUS,13.3276,50.3766,322.0,Rural,Background
Czechia,2023,SPO.CZ_TOPOA_SO2_1022058,CZ0TOPO,18.1593,49.8253,242.0,Suburban,Background
Czechia,2021,SPO.CZ_PPLEA_SO2_40933,CZ0PPLE,13.381,49.7473,306.0,Urban,Traffic
Czechia,2017,SPO.CZ_TKARA_SO2_40630,CZ0TKAR,18.5515,49.8638,238.0,Urban,Background
Czechia,2022,SPO.CZ_UBLZA_SO2_386046,CZ0UBLZ,13.6258,50.409,261.0,Rural,Industrial
Czechia,2020,SPO.CZ_TBKRA_SO2_40890,CZ0TBKR,18.5386,49.5026,890.0,Rural,Background
Czechia,1996,SPO.CZ_CCHUA_SO2_40712,CZ0CCHU,13.6148,49.0684,1118.0,rural,Background
Czechia,1995,SPO.CZ_CCBDA_SO2_40736,CZ0CCBD,14.4657,48.9844,383.0,urban,Background
Czechia,2020,SPO.CZ_TVERA_SO2_40649,CZ0TVER,18.4229,49.9247,203.0,Rural,Background
Czechia,2022,SPO.CZ_KSOMA_SO2_40528,CZ0KSOM,12.6728,50.1728,476.0,Suburban,Background
Czechia,2016,SPO.CZ_PPLSA_SO2_40981,CZ0PPLS,13.3207,49.746,337.0,Suburban,Background
Czechia,2023,SPO.CZ_ZZLNA_SO2_41224,CZ0ZZLN,17.6672,49.2329,258.0,Suburban,Background
Czechia,2013,SPO.CZ_UDCMA_SO2_40446,CZ0UDCM,14.2188,50.7742,131.0,Urban,Background
Czechia,2008,SPO.CZ_ASUCA_SO2_40234,CZ0ASUC,14.3846,50.1265,277.0,suburban,Background
Czechia,1995,SPO.CZ_BBNYA_SO2_40792,CZ0BBNY,16.6962,49.149,241.0,suburban,Background
Czechia,2023,SPO.CZ_ULOMA_SO2_188512,CZ0ULOM,13.6734,50.5858,265.0,Rural,Background
Czechia,2023,SPO.CZ_TKAVA_SO2_1666109,CZ0TKAV,18.5515,49.8638,238.0,Urban,Industrial
Czechia,2010,SPO.CZ_EPAUA_SO2_41090,CZ0EPAU,15.7635,50.024,239.0,urban,Background
Czechia,2010,SPO.CZ_EPAOA_SO2_41008,CZ0EPAO,15.7394,50.0422,217.0,suburban,Background
Czechia,2017,SPO.CZ_UDOKA_SO2_1366482,CZ0UDOK,14.1702,50.4589,158.0,Rural,Background
Czechia,2017,SPO.CZ_TRYCA_SO2_1379502,CZ0TRYC,18.3773,49.8717,241.0,Urban,Background
Czechia,2022,SPO.CZ_UULKA_SO2_40406,CZ0UULK,14.0412,50.6835,367.0,Suburban,Background
Czechia,2015,SPO.CZ_TOZRA_SO2_1322648,CZ0TOZR,18.2472,49.796,235.0,Urban,Background
Czechia,2022,SPO.CZ_UNVDA_SO2_386227,CZ0UNVD,13.1863,50.4375,650.0,Rural,Industrial
Czechia,2023,SPO.CZ_UDROA_SO2_386077,CZ0UDRO,13.4302,50.411,319.0,Rural,Industrial
Czechia,2022,SPO.CZ_UHVRA_SO2_386119,CZ0UHVR,13.5972,50.4455,330.0,Rural,Industrial
Czechia,2019,SPO.CZ_HPLOA_SO2_1636281,CZ0HPLO,16.3227,50.3506,747.0,Rural,Background
Czechia,2015,SPO.CZ_UULMA_SO2_212843,CZ0UULM,14.0431,50.6611,147.0,Urban,Background
Czechia,2023,SPO.CZ_UKOSA_SO2_386140,CZ0UKOS,13.8645,50.5581,410.0,Rural,Industrial
Czechia,2018,SPO.CZ_UKRUA_SO2_40371,CZ0UKRU,13.8477,50.6967,533.0,Rural,Background
Czechia,2013,SPO.CZ_JJIHA_SO2_41129,CZ0JJIH,15.6102,49.4016,502.0,Urban,Background
Czechia,2022,SPO.CZ_EHSTA_SO2_398203,CZ0EHST,15.5797,49.9374,380.0,Rural,Industrial
Czechia,2013,SPO.CZ_CPRAA_SO2_40900,CZ0CPRA,14.0004,49.0161,583.0,Suburban,Background
Czechia,2022,SPO.CZ_BKUCA_SO2_1696428,CZ0BKUC,16.0858,48.8814,334.0,Rural,Background
Czechia,2022,SPO.CZ_TOHEA_SO2_1695684,CZ0TOHE,18.3236,49.8609,226.0,Suburban,Background
Czechia,2020,SPO.CZ_TOMHK_SO2_780808,CZ0TOMH,18.2637,49.8249,225.0,Urban,Background
Czechia,2021,SPO.CZ_TOHOA_SO2_1631715,CZ0TOHO,18.2133,49.8614,290.0,Suburban,Background
Czechia,2021,SPO.CZ_TCHOA_SO2_1631552,CZ0TCHO,18.5998,49.778,257.0,Rural,Traffic
Czechia,2020,SPO.CZ_TOREK_SO2_780848,CZ0TORE,18.3391,49.8071,250.0,Suburban,Industrial
Czechia,2023,SPO.CZ_TMRKA_SO2_1731105,CZ0TMRK,18.058,49.5381,358.0,Rural,Background
